지역,링크아이디,도로명,평균속도
서울특별시 동대문구,1050010301,장안벚꽃로,28.4
서울특별시 동대문구,1050010302,장안벚꽃로,35.5
서울특별시 동대문구,1050010303,장안벚꽃로,31.4
서울특별시 동대문구,1050010305,장안벚꽃로,27.7
서울특별시 동대문구,1050010306,장안벚꽃로,28.3
서울특별시 동대문구,1050010307,장안벚꽃로,25.2
서울특별시 동대문구,1050010401,장안벚꽃로,37.2
서울특별시 동대문구,1050010402,장안벚꽃로,35.6
서울특별시 동대문구,1050010403,장안벚꽃로,29.4
서울특별시 동대문구,1050010404,장안벚꽃로,38.1
서울특별시 동대문구,1050010405,장안벚꽃로,21
서울특별시 동대문구,1050010501,고산자로,18.9
서울특별시 동대문구,1050010601,고산자로,19.6
서울특별시 동대문구,1050010602,고산자로,15.2
서울특별시 동대문구,1050010701,답십리로,16.5
서울특별시 동대문구,1050010801,답십리로,19.7
서울특별시 동대문구,1050010900,답십리로,14
서울특별시 동대문구,1050011000,답십리로,15.1
서울특별시 동대문구,1050011101,사가정로,9.6
서울특별시 동대문구,1050011102,사가정로,21.4
서울특별시 동대문구,1050011103,사가정로,26.3
서울특별시 동대문구,1050011104,사가정로,34.3
서울특별시 동대문구,1050011105,사가정로,21.3
서울특별시 동대문구,1050011201,사가정로,16
서울특별시 동대문구,1050011202,사가정로,23.6
서울특별시 동대문구,1050011203,사가정로,27.9
서울특별시 동대문구,1050011204,사가정로,21.2
서울특별시 동대문구,1050011205,사가정로,17.4
서울특별시 동대문구,1050011301,사가정로,11.5
서울특별시 동대문구,1050011302,사가정로,21.1
서울특별시 동대문구,1050011401,사가정로,15.9
서울특별시 동대문구,1050011402,사가정로,25.3
서울특별시 동대문구,1050011403,사가정로,12.4
서울특별시 동대문구,1050011501,사가정로,10.3
서울특별시 동대문구,1050011502,사가정로,31.7
서울특별시 동대문구,1050011601,사가정로,16.5
서울특별시 동대문구,1050011602,사가정로,24.1
서울특별시 동대문구,1050011603,사가정로,22.7
서울특별시 동대문구,1050011701,서울시립대로,16.2
서울특별시 동대문구,1050011703,서울시립대로,16.7
서울특별시 동대문구,1050011704,서울시립대로,16.1
서울특별시 동대문구,1050011801,서울시립대로,18.8
서울특별시 동대문구,1050011803,서울시립대로,16.3
서울특별시 동대문구,1050011804,서울시립대로,17.3
서울특별시 동대문구,1050011901,무학로,10.8
서울특별시 동대문구,1050011902,무학로,18.2
서울특별시 동대문구,1050011903,무학로,18.4
서울특별시 동대문구,1050011904,무학로,16.2
서울특별시 동대문구,1050012001,무학로,15
서울특별시 동대문구,1050012002,무학로,18.1
서울특별시 동대문구,1050012003,무학로,16.2
서울특별시 동대문구,1050012004,무학로,10.4
서울특별시 동대문구,1050012101,전농로,7.1
서울특별시 동대문구,1050012102,전농로,20.2
서울특별시 동대문구,1050012201,전농로,15.9
서울특별시 동대문구,1050012202,전농로,19.1
서울특별시 동대문구,1050012300,정릉천동로,16.7
서울특별시 동대문구,1050012400,정릉천동로,17.7
서울특별시 동대문구,1050012500,고산자로,17.1
서울특별시 동대문구,1050012600,고산자로,14.5
서울특별시 동대문구,1050012702,사가정로,19.2
서울특별시 동대문구,1050012802,사가정로,38.5
서울특별시 동대문구,1050012900,한천로,18
서울특별시 동대문구,1050013000,한천로,20.5
서울특별시 동대문구,1050013102,홍릉로,13.6
서울특별시 동대문구,1050013201,홍릉로,9.6
서울특별시 동대문구,1050013202,홍릉로,16.1
서울특별시 동대문구,1050013301,장안벚꽃로,11.2
서울특별시 동대문구,1050013302,장안벚꽃로,33.9
서울특별시 동대문구,1050013303,장안벚꽃로,32.6
서울특별시 동대문구,1050013401,장안벚꽃로,27.8
서울특별시 동대문구,1050013403,장안벚꽃로,29.1
서울특별시 동대문구,1050013500,약령시로,21.7
서울특별시 동대문구,1050013600,약령시로,21.4
서울특별시 동대문구,1050013701,약령시로,10.8
서울특별시 동대문구,1050013702,약령시로,11.7
서울특별시 동대문구,1050013801,약령시로,15
서울특별시 동대문구,1050013802,약령시로,11.9
서울특별시 동대문구,1050013901,약령시로,9.9
서울특별시 동대문구,1050013902,약령시로,14.9
서울특별시 동대문구,1050014001,약령시로,14
서울특별시 동대문구,1050014002,약령시로,16.8
서울특별시 동대문구,1050014100,약령시로,14.7
서울특별시 동대문구,1050014200,약령시로,13.6
서울특별시 동대문구,1050014300,겸재로,16.4
서울특별시 동대문구,1050014400,겸재로,18.4
서울특별시 동대문구,1050014501,전농로,16
서울특별시 동대문구,1050014601,전농로,14.7
서울특별시 동대문구,1050014700,정릉천동로,14.7
서울특별시 동대문구,1050014800,정릉천동로,15.8
서울특별시 동대문구,1050014900,고산자로,18.2
서울특별시 동대문구,1050015000,고산자로,16.4
서울특별시 동대문구,1050015100,홍릉로,18.3
서울특별시 동대문구,1050015200,홍릉로,18.6
서울특별시 동대문구,1050015301,제기로,9
서울특별시 동대문구,1050015302,제기로,20.3
서울특별시 동대문구,1050015400,제기로,16.1
서울특별시 동대문구,1050015500,제기로,15.5
서울특별시 동대문구,1050015600,제기로,17.9
서울특별시 동대문구,1050015701,제기로,17.2
서울특별시 동대문구,1050015800,제기로,11.3
서울특별시 동대문구,1050015901,제기로,13.8
서울특별시 동대문구,1050015902,제기로,15.6
서울특별시 동대문구,1050016001,제기로,21
서울특별시 동대문구,1050016002,제기로,13.6
서울특별시 동대문구,1050016101,한천로,30.6
서울특별시 동대문구,1050016102,한천로,17.9
서울특별시 동대문구,1050016201,한천로,22.6
서울특별시 동대문구,1050016202,한천로,15.9
서울특별시 동대문구,1050016300,장안벚꽃로,21.5
서울특별시 동대문구,1050016400,장안벚꽃로,26.8
서울특별시 동대문구,1050016502,고산자로,21.7
서울특별시 동대문구,1050016503,고산자로,10.1
서울특별시 동대문구,1050016601,고산자로,17.5
서울특별시 동대문구,1050016602,고산자로,17.2
서울특별시 동대문구,1050016701,홍릉로,15.3
서울특별시 동대문구,1050016702,홍릉로,15.9
서울특별시 동대문구,1050016801,홍릉로,20.5
서울특별시 동대문구,1050016802,홍릉로,6.9
서울특별시 동대문구,1050016901,이문로,11.9
서울특별시 동대문구,1050017001,이문로,15.4
서울특별시 동대문구,1050017002,이문로,14.2
서울특별시 동대문구,1050017300,망우로21길,14.3
서울특별시 동대문구,1050017400,망우로21길,11.9
서울특별시 동대문구,1050017501,고산자로,22.5
서울특별시 동대문구,1050017502,종암로,33.1
서울특별시 동대문구,1050017600,종암로,19.1
서울특별시 동대문구,1050017701,외대역동로,10.9
서울특별시 동대문구,1050017702,외대역동로,20.3
서울특별시 동대문구,1050017801,외대역동로,18
서울특별시 동대문구,1050017802,외대역동로,9
서울특별시 동대문구,1050017901,회기로,14.7
서울특별시 동대문구,1050018000,회기로,14.7
서울특별시 동대문구,1050018100,한천로,29
서울특별시 동대문구,1050018200,한천로,40.5
서울특별시 동대문구,1050018500,회기로,21.3
서울특별시 동대문구,1050018601,회기로,7.1
서울특별시 동대문구,1050018602,회기로,15.4
서울특별시 동대문구,1050018700,회기로,17.9
서울특별시 동대문구,1050018801,회기로,15.1
서울특별시 동대문구,1050018802,회기로,20.6
서울특별시 동대문구,1050019100,경희대로,6.1
서울특별시 동대문구,1050019200,경희대로,9.3
서울특별시 동대문구,1050019300,외대역동로,12.8
서울특별시 동대문구,1050019400,외대역동로,13.3
서울특별시 동대문구,1050019502,이문로,25.8
서울특별시 동대문구,1050019503,이문로,20.5
서울특별시 동대문구,1050019504,이문로,28.9
서울특별시 동대문구,1050019505,이문로,16.6
서울특별시 동대문구,1050019602,이문로,24
서울특별시 동대문구,1050019603,이문로,22.4
서울특별시 동대문구,1050019604,이문로,11.7
서울특별시 동대문구,1050019605,이문로,26.4
서울특별시 동대문구,1050019700,휘경로,16.1
서울특별시 동대문구,1050019800,휘경로,14.3
서울특별시 동대문구,1050019900,한천로,31.9
서울특별시 동대문구,1050020000,한천로,27.3
서울특별시 동대문구,1050020101,휘경로,11.1
서울특별시 동대문구,1050020102,휘경로,27.1
서울특별시 동대문구,1050020103,휘경로,10.2
서울특별시 동대문구,1050020201,휘경로,8.8
서울특별시 동대문구,1050020202,휘경로,26
서울특별시 동대문구,1050020203,휘경로,9.6
서울특별시 동대문구,1050020301,회기로5길,22.8
서울특별시 동대문구,1050020401,회기로5길,25.3
서울특별시 동대문구,1050020501,이문로,11.6
서울특별시 동대문구,1050020502,이문로,31.3
서울특별시 동대문구,1050020503,이문로,19.7
서울특별시 동대문구,1050020601,이문로,11.9
서울특별시 동대문구,1050020602,이문로,30.6
서울특별시 동대문구,1050020603,이문로,18.1
서울특별시 동대문구,1050020701,한천로,18.7
서울특별시 동대문구,1050020702,한천로,26.7
서울특별시 동대문구,1050020703,한천로,22.9
서울특별시 동대문구,1050020704,한천로,20.3
서울특별시 동대문구,1050020802,한천로,21.5
서울특별시 동대문구,1050020803,한천로,29.3
서울특별시 동대문구,1050020805,한천로,17.4
서울특별시 동대문구,1050020902,한천로58길,15.6
서울특별시 동대문구,1050020904,봉화산로,17.8
서울특별시 동대문구,1050020905,한천로58길,28.6
서울특별시 동대문구,1050020906,한천로58길,21.7
서울특별시 동대문구,1050021001,한천로58길,26.4
서울특별시 동대문구,1050021003,봉화산로,37.3
서울특별시 동대문구,1050021004,한천로58길,33.8
서울특별시 동대문구,1050021005,한천로58길,16.8
서울특별시 동대문구,1050021100,신이문로,12.8
서울특별시 동대문구,1050021200,신이문로,12.8
서울특별시 동대문구,1050021301,화랑로32길,15.7
서울특별시 동대문구,1050021401,화랑로32길,19.4
서울특별시 동대문구,1050021501,이문로,12.7
서울특별시 동대문구,1050021601,이문로,12.9
서울특별시 동대문구,1050021703,한천로66길,8.2
서울특별시 동대문구,1050021805,한천로66길,19.8
서울특별시 동대문구,1050021806,한천로66길,16.4
서울특별시 동대문구,1050021901,한천로,37.7
서울특별시 동대문구,1050021902,한천로,22.8
서울특별시 동대문구,1050022001,한천로,28.4
서울특별시 동대문구,1050022002,한천로,32.2
서울특별시 동대문구,1050022003,한천로,33.1
서울특별시 동대문구,1050022004,한천로,17.9
서울특별시 동대문구,1050022100,동부간선도로,25.2
서울특별시 동대문구,1050022200,천호대로,33.5
서울특별시 동대문구,1050022300,장한로6길,23.7
서울특별시 동대문구,1050022400,장한로6길,12
서울특별시 동대문구,1050022500,장한로6길,10.5
서울특별시 동대문구,1050022600,장한로,10.2
서울특별시 동대문구,1050022700,천호대로,13.8
서울특별시 동대문구,1050022900,천호대로.황물로.사이길,27
서울특별시 동대문구,1050023000,천호대로.황물로.사이길,31.9
서울특별시 동대문구,1050023100,장한로12길,15
서울특별시 동대문구,1050023200,장한로12길,14.4
서울특별시 동대문구,1050023300,천호대로.황물로.사이길,15.7
서울특별시 동대문구,1050023400,천호대로.황물로.사이길,15.2
서울특별시 동대문구,1050023500,천호대로77길,12.9
